venue,asset,ladder,event,ticker,contract,settle_utc,strike_type,floor,cap,yes_bid,yes_ask,no_bid,no_ask,last,volume,open_interest,bid_depth,ask_depth
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1852,"$1,850 to 1,854.99",2026-08-03T16:00:00Z,between,1850.0,1854.99,0.06,0.11,0.89,0.94,0.08,1.0,1.0,2000.0,2497.0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1857,"$1,855 to 1,859.99",2026-08-03T16:00:00Z,between,1855.0,1859.99,0.24,0.28,0.72,0.76,0.27,357.0,188.0,2231.42,2384.0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1862,"$1,860 to 1,864.99",2026-08-03T16:00:00Z,between,1860.0,1864.99,0.35,0.4,0.6,0.65,0.36,521.12,521.12,2244.19,2436.76
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1867,"$1,865 to 1,869.99",2026-08-03T16:00:00Z,between,1865.0,1869.99,0.15,0.18,0.82,0.85,0.16,633.07,207.07,2160.0,2661.0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1872,"$1,870 to 1,874.99",2026-08-03T16:00:00Z,between,1870.0,1874.99,0.04,0.08,0.92,0.96,0.11,427.05,427.0,2160.0,2689.0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1877,"$1,875 to 1,879.99",2026-08-03T16:00:00Z,between,1875.0,1879.99,0.0,0.03,0.97,1.0,0.08,96.0,96.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1882,"$1,880 to 1,884.99",2026-08-03T16:00:00Z,between,1880.0,1884.99,0.0,0.04,0.96,1.0,0.03,45.0,45.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1887,"$1,885 to 1,889.99",2026-08-03T16:00:00Z,between,1885.0,1889.99,0.0,0.18,0.82,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1892,"$1,890 to 1,894.99",2026-08-03T16:00:00Z,between,1890.0,1894.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1897,"$1,895 to 1,899.99",2026-08-03T16:00:00Z,between,1895.0,1899.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1902,"$1,900 to 1,904.99",2026-08-03T16:00:00Z,between,1900.0,1904.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1907,"$1,905 to 1,909.99",2026-08-03T16:00:00Z,between,1905.0,1909.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1912,"$1,910 to 1,914.99",2026-08-03T16:00:00Z,between,1910.0,1914.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1917,"$1,915 to 1,919.99",2026-08-03T16:00:00Z,between,1915.0,1919.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1922,"$1,920 to 1,924.99",2026-08-03T16:00:00Z,between,1920.0,1924.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1927,"$1,925 to 1,929.99",2026-08-03T16:00:00Z,between,1925.0,1929.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1932,"$1,930 to 1,934.99",2026-08-03T16:00:00Z,between,1930.0,1934.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1937,"$1,935 to 1,939.99",2026-08-03T16:00:00Z,between,1935.0,1939.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1942,"$1,940 to 1,944.99",2026-08-03T16:00:00Z,between,1940.0,1944.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1947,"$1,945 to 1,949.99",2026-08-03T16:00:00Z,between,1945.0,1949.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1952,"$1,950 to 1,954.99",2026-08-03T16:00:00Z,between,1950.0,1954.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1957,"$1,955 to 1,959.99",2026-08-03T16:00:00Z,between,1955.0,1959.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1962,"$1,960 to 1,964.99",2026-08-03T16:00:00Z,between,1960.0,1964.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1967,"$1,965 to 1,969.99",2026-08-03T16:00:00Z,between,1965.0,1969.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1972,"$1,970 to 1,974.99",2026-08-03T16:00:00Z,between,1970.0,1974.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1977,"$1,975 to 1,979.99",2026-08-03T16:00:00Z,between,1975.0,1979.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1982,"$1,980 to 1,984.99",2026-08-03T16:00:00Z,between,1980.0,1984.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1987,"$1,985 to 1,989.99",2026-08-03T16:00:00Z,between,1985.0,1989.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1992,"$1,990 to 1,994.99",2026-08-03T16:00:00Z,between,1990.0,1994.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B1997,"$1,995 to 1,999.99",2026-08-03T16:00:00Z,between,1995.0,1999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2002,"$2,000 to 2,004.99",2026-08-03T16:00:00Z,between,2000.0,2004.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2007,"$2,005 to 2,009.99",2026-08-03T16:00:00Z,between,2005.0,2009.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2012,"$2,010 to 2,014.99",2026-08-03T16:00:00Z,between,2010.0,2014.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2017,"$2,015 to 2,019.99",2026-08-03T16:00:00Z,between,2015.0,2019.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2022,"$2,020 to 2,024.99",2026-08-03T16:00:00Z,between,2020.0,2024.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2027,"$2,025 to 2,029.99",2026-08-03T16:00:00Z,between,2025.0,2029.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2032,"$2,030 to 2,034.99",2026-08-03T16:00:00Z,between,2030.0,2034.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2037,"$2,035 to 2,039.99",2026-08-03T16:00:00Z,between,2035.0,2039.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2042,"$2,040 to 2,044.99",2026-08-03T16:00:00Z,between,2040.0,2044.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2047,"$2,045 to 2,049.99",2026-08-03T16:00:00Z,between,2045.0,2049.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2052,"$2,050 to 2,054.99",2026-08-03T16:00:00Z,between,2050.0,2054.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2057,"$2,055 to 2,059.99",2026-08-03T16:00:00Z,between,2055.0,2059.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2062,"$2,060 to 2,064.99",2026-08-03T16:00:00Z,between,2060.0,2064.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2067,"$2,065 to 2,069.99",2026-08-03T16:00:00Z,between,2065.0,2069.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2072,"$2,070 to 2,074.99",2026-08-03T16:00:00Z,between,2070.0,2074.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2077,"$2,075 to 2,079.99",2026-08-03T16:00:00Z,between,2075.0,2079.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2082,"$2,080 to 2,084.99",2026-08-03T16:00:00Z,between,2080.0,2084.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2087,"$2,085 to 2,089.99",2026-08-03T16:00:00Z,between,2085.0,2089.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2092,"$2,090 to 2,094.99",2026-08-03T16:00:00Z,between,2090.0,2094.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2097,"$2,095 to 2,099.99",2026-08-03T16:00:00Z,between,2095.0,2099.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2102,"$2,100 to 2,104.99",2026-08-03T16:00:00Z,between,2100.0,2104.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2107,"$2,105 to 2,109.99",2026-08-03T16:00:00Z,between,2105.0,2109.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2112,"$2,110 to 2,114.99",2026-08-03T16:00:00Z,between,2110.0,2114.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2117,"$2,115 to 2,119.99",2026-08-03T16:00:00Z,between,2115.0,2119.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2122,"$2,120 to 2,124.99",2026-08-03T16:00:00Z,between,2120.0,2124.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2127,"$2,125 to 2,129.99",2026-08-03T16:00:00Z,between,2125.0,2129.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2132,"$2,130 to 2,134.99",2026-08-03T16:00:00Z,between,2130.0,2134.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2137,"$2,135 to 2,139.99",2026-08-03T16:00:00Z,between,2135.0,2139.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2142,"$2,140 to 2,144.99",2026-08-03T16:00:00Z,between,2140.0,2144.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2147,"$2,145 to 2,149.99",2026-08-03T16:00:00Z,between,2145.0,2149.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2152,"$2,150 to 2,154.99",2026-08-03T16:00:00Z,between,2150.0,2154.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2157,"$2,155 to 2,159.99",2026-08-03T16:00:00Z,between,2155.0,2159.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2162,"$2,160 to 2,164.99",2026-08-03T16:00:00Z,between,2160.0,2164.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2167,"$2,165 to 2,169.99",2026-08-03T16:00:00Z,between,2165.0,2169.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2172,"$2,170 to 2,174.99",2026-08-03T16:00:00Z,between,2170.0,2174.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2177,"$2,175 to 2,179.99",2026-08-03T16:00:00Z,between,2175.0,2179.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2182,"$2,180 to 2,184.99",2026-08-03T16:00:00Z,between,2180.0,2184.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2187,"$2,185 to 2,189.99",2026-08-03T16:00:00Z,between,2185.0,2189.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2192,"$2,190 to 2,194.99",2026-08-03T16:00:00Z,between,2190.0,2194.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2197,"$2,195 to 2,199.99",2026-08-03T16:00:00Z,between,2195.0,2199.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2202,"$2,200 to 2,204.99",2026-08-03T16:00:00Z,between,2200.0,2204.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2207,"$2,205 to 2,209.99",2026-08-03T16:00:00Z,between,2205.0,2209.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2212,"$2,210 to 2,214.99",2026-08-03T16:00:00Z,between,2210.0,2214.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2217,"$2,215 to 2,219.99",2026-08-03T16:00:00Z,between,2215.0,2219.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2222,"$2,220 to 2,224.99",2026-08-03T16:00:00Z,between,2220.0,2224.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2227,"$2,225 to 2,229.99",2026-08-03T16:00:00Z,between,2225.0,2229.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2232,"$2,230 to 2,234.99",2026-08-03T16:00:00Z,between,2230.0,2234.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2237,"$2,235 to 2,239.99",2026-08-03T16:00:00Z,between,2235.0,2239.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2242,"$2,240 to 2,244.99",2026-08-03T16:00:00Z,between,2240.0,2244.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2247,"$2,245 to 2,249.99",2026-08-03T16:00:00Z,between,2245.0,2249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2252,"$2,250 to 2,254.99",2026-08-03T16:00:00Z,between,2250.0,2254.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2257,"$2,255 to 2,259.99",2026-08-03T16:00:00Z,between,2255.0,2259.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2262,"$2,260 to 2,264.99",2026-08-03T16:00:00Z,between,2260.0,2264.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2267,"$2,265 to 2,269.99",2026-08-03T16:00:00Z,between,2265.0,2269.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2272,"$2,270 to 2,274.99",2026-08-03T16:00:00Z,between,2270.0,2274.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2277,"$2,275 to 2,279.99",2026-08-03T16:00:00Z,between,2275.0,2279.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2282,"$2,280 to 2,284.99",2026-08-03T16:00:00Z,between,2280.0,2284.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2287,"$2,285 to 2,289.99",2026-08-03T16:00:00Z,between,2285.0,2289.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2292,"$2,290 to 2,294.99",2026-08-03T16:00:00Z,between,2290.0,2294.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2297,"$2,295 to 2,299.99",2026-08-03T16:00:00Z,between,2295.0,2299.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2302,"$2,300 to 2,304.99",2026-08-03T16:00:00Z,between,2300.0,2304.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2307,"$2,305 to 2,309.99",2026-08-03T16:00:00Z,between,2305.0,2309.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2312,"$2,310 to 2,314.99",2026-08-03T16:00:00Z,between,2310.0,2314.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2317,"$2,315 to 2,319.99",2026-08-03T16:00:00Z,between,2315.0,2319.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2322,"$2,320 to 2,324.99",2026-08-03T16:00:00Z,between,2320.0,2324.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2327,"$2,325 to 2,329.99",2026-08-03T16:00:00Z,between,2325.0,2329.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2332,"$2,330 to 2,334.99",2026-08-03T16:00:00Z,between,2330.0,2334.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2337,"$2,335 to 2,339.99",2026-08-03T16:00:00Z,between,2335.0,2339.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2342,"$2,340 to 2,344.99",2026-08-03T16:00:00Z,between,2340.0,2344.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2347,"$2,345 to 2,349.99",2026-08-03T16:00:00Z,between,2345.0,2349.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2352,"$2,350 to 2,354.99",2026-08-03T16:00:00Z,between,2350.0,2354.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2357,"$2,355 to 2,359.99",2026-08-03T16:00:00Z,between,2355.0,2359.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2362,"$2,360 to 2,364.99",2026-08-03T16:00:00Z,between,2360.0,2364.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2367,"$2,365 to 2,369.99",2026-08-03T16:00:00Z,between,2365.0,2369.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2372,"$2,370 to 2,374.99",2026-08-03T16:00:00Z,between,2370.0,2374.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2377,"$2,375 to 2,379.99",2026-08-03T16:00:00Z,between,2375.0,2379.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2382,"$2,380 to 2,384.99",2026-08-03T16:00:00Z,between,2380.0,2384.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2387,"$2,385 to 2,389.99",2026-08-03T16:00:00Z,between,2385.0,2389.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2392,"$2,390 to 2,394.99",2026-08-03T16:00:00Z,between,2390.0,2394.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2397,"$2,395 to 2,399.99",2026-08-03T16:00:00Z,between,2395.0,2399.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2402,"$2,400 to 2,404.99",2026-08-03T16:00:00Z,between,2400.0,2404.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2407,"$2,405 to 2,409.99",2026-08-03T16:00:00Z,between,2405.0,2409.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2412,"$2,410 to 2,414.99",2026-08-03T16:00:00Z,between,2410.0,2414.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2417,"$2,415 to 2,419.99",2026-08-03T16:00:00Z,between,2415.0,2419.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2422,"$2,420 to 2,424.99",2026-08-03T16:00:00Z,between,2420.0,2424.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2427,"$2,425 to 2,429.99",2026-08-03T16:00:00Z,between,2425.0,2429.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2432,"$2,430 to 2,434.99",2026-08-03T16:00:00Z,between,2430.0,2434.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2437,"$2,435 to 2,439.99",2026-08-03T16:00:00Z,between,2435.0,2439.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2442,"$2,440 to 2,444.99",2026-08-03T16:00:00Z,between,2440.0,2444.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2447,"$2,445 to 2,449.99",2026-08-03T16:00:00Z,between,2445.0,2449.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2452,"$2,450 to 2,454.99",2026-08-03T16:00:00Z,between,2450.0,2454.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2457,"$2,455 to 2,459.99",2026-08-03T16:00:00Z,between,2455.0,2459.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2462,"$2,460 to 2,464.99",2026-08-03T16:00:00Z,between,2460.0,2464.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,range,KXETH-26AUG0312,KXETH-26AUG0312-B2467,"$2,465 to 2,469.99",2026-08-03T16:00:00Z,between,2465.0,2469.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
